1834,10936
1582,11166
1400,11530
1239,11958
1143,12482
1133,256
1131,833
1144,1407
1181,1967
1309,2448
1472,2855
1686,3163
1920,3414
2198,3561
2482,3677
2771,3776
3071,3827
3374,3817
3674,3765
3977,3767
4273,3691
4569,3603
4872,3589
5176,3600
5477,3523
5760,3220
6043,2739
6254,703
6096,10790
5805,10365
5515,10107
5212,10050
4911,9998
4612,9920
4319,9819
4022,9748
3725,9681
3425,9632
3122,9604
2820,9575
2528,9485
2255,9343
2009,9135
1828,8833
1730,8458
1687,8053
1672,7639
1739,7240
1899,6909
2128,6669
2395,6507
2631,6304
2886,6134
3166,6016
3458,5930
3733,5799
3983,5615
4198,5378
4358,5079
4536,4778
4634,4408
4685,4010
4769,3611
4736,3193
4724,2778
4629,2391
4506,2036
4362,1710
4236,1388
4084,1092
3861,869
3650,642
3487,381
3298,143
3089,12722
2857,12524
2678,12272
2559,11981
2457,11677
2414,11354
2336,11035
2313,10702
2259,10370
2266,10031
2257,9692
2328,9364
2398,9042
2478,8727
2501,8404
2538,8085
2636,7784
2769,7503
2908,7228
3074,6972
3195,6693
3263,6397
3321,6098
3390,5801
3469,5506
3582,5220
3652,4918
3643,4607
3591,4301
3561,3993
3452,3706
3378,3410
3350,3106
3260,2816
3165,2527
3120,2226
3006,1944
2953,1643
2930,1337
2865,1037
2813,733
2813,423
2835,115
2831,12606
2809,12298
2756,11992
2780,11682
2803,11373
2851,11068
2835,10760
2791,10454
2696,10158
2572,9870
2490,9561
2376,9257
2299,8935
2262,8599
2209,8263
2184,7919
2135,7575
2064,7231
2015,6874
1994,6510
2076,6162
2154,5821
2186,5475
2168,5129
2187,4783
2283,4458
2360,4135
2449,3820
2493,3499
2567,3188
2590,2871
2685,2571
2817,2290
3008,2051
3248,1866
3467,1654
3639,1400
3740,1105
3798,795
3827,478
3844,159
3918,12647
3975,12327
4017,12001
3995,11673
3912,11359
3767,11078
3589,10825
3381,10600
3135,10423
2894,10238
2632,10080
2350,9961
2071,9824
1812,9630
1613,9321
1496,8915
1433,8463
1385,7992
1462,7534
1591,7130
1800,6831
2001,6547
2199,6278
2379,6006
2592,5774
2762,5514
2950,5271
3105,5010
3276,4758
3481,4533
3687,4306
3858,4044
4026,3773
4171,3477
4269,3150
4359,2810
4465,2465
4518,2094
4609,1724
4664,1331
4709,927
4775,519
4843,97
4855,12456
4767,12042
4642,11667
4453,11365
4217,11139
3980,10928
3779,10687
3605,10431
3468,10156
3277,9919
3057,9709
2824,9512
2555,9365
2270,9252
1985,9130
1732,8918
1536,8595
1390,8189
1302,7714
1314,7207
1378,6722
1546,6337
1763,6044
1962,5754
2174,5497
2425,5309
2669,5117
2911,4931
3129,4718
3372,4535
3645,4400
3895,4221
4105,3983
4338,3759
4567,3514
4824,3296
5099,3095
5364,2819
5576,2321
5655,1535
5682,668
5610,12645
5409,12101
5160,11765
4876,11594
4602,11414
4337,11231
4072,11060
3832,10860
3587,10675
3312,10545
3055,10382
2817,10193
2580,9997
2400,9737
2261,9439
2082,9159
1915,8853
1754,8524
1570,8191
1417,7798
1318,7336
1278,6829
1270,6310
1341,5815
1459,5373
1598,4976
1797,4664
2043,4445
2257,4197
2466,3956
2627,3684
2797,3425
3011,3208
3182,2956
3297,2674
3425,2398
3547,2116
3606,1813
3600,1503
3555,1197
3454,907
3297,646
3110,407
2980,131
2893,12638
2844,12334
2815,12027
2803,11717
2744,11413
2722,11102
2709,10789
2679,10477
2621,10168
2511,9870
2354,9591
2162,9327
1941,9080
1712,8824
1468,8566
1292,8170
1136,7705
1075,7126
1016,6519
988,5876
989,5223
1008,4577
1120,4009
1339,3636
1612,3434
1881,3245
2160,3101
2458,3035
2735,2907
3002,2760
3268,2612
3528,2454
3787,2290
4073,2179
4351,2041
4641,1929
4928,1790
5225,1687
5527,1602
5829,1687
6103,2351
6273,5235
6041,7196
5739,7327
5436,7274
5132,7262
4829,7214
4525,7198
4223,7238
3920,7245
3620,7196
3327,7113
3024,7096
2723,7138
2441,7257
2160,7385
1899,7571
1623,7739
1384,8017
1192,8418
1066,8944
1019,9559
987,10201
1102,10775
1254,11259
1431,11664
1644,11980
1906,12183
2191,12308
2475,12428
2774,12484
3074,12533
3371,12598
3675,12608
3976,12644
4279,12680
4580,12730
4883,12710
5182,12621
5463,12388
5750,12128
6031,11634
6217,9672
6081,7230
5815,6520
5542,6132
5240,6046
4937,6070
4636,6125
4339,6206
4057,6336
3760,6404
3470,6496
3170,6543
2867,6562
2567,6514
2276,6421
1992,6297
1704,6171
1420,6017
1124,5900
843,5646
551,5393
321,4421
310,2372
480,1007
757,581
1057,470
1354,349
1657,327
1960,363
2262,329
2564,297
2868,300
3168,252
3471,267
3774,301
4064,393
4339,540
4613,703
4900,840
5164,1083
5439,1338
5679,1806
5812,2682
5758,3698
5645,4546
5414,5027
5194,5439
4934,5697
4658,5876
4396,6070
4166,6301
3908,6474
3668,6669
3471,6905
3234,7096
3017,7309
2810,7533
2623,7779
2507,8075
2437,8390
2370,8711
2318,9038
2338,9372
2425,9689
2532,9992
2680,10269
2825,10543
2920,10835
2983,11135
3050,11432
3174,11710
3350,11958
3579,12159
3824,12346
4036,12578
4267,0
4488,249
4706,523
4932,813
5133,1180
5293,1651
5378,2237
5368,2867
5291,3455
5208,4003
5130,4521
4986,4959
4835,5355
4660,5698
4414,5924
4173,6140
3901,6288
3618,6403
3327,6490
3052,6620
2761,6709
2471,6800
2200,6951
1950,7155
1684,7343
1412,7542
1137,7763
870,8071
627,8589
479,9596
526,10845
710,11667
975,12040
1253,12277
1540,12434
1844,12458
2147,12432
2450,12463
2751,12504
3053,12544
3355,12510
3659,12502
3954,12429
4247,12338
4517,12171
4762,11936
4938,11576
5126,11192
5335,10782
5507,10237
5530,9512
5515,8781
5367,8192
5185,7724
4952,7401
4689,7183
4445,6952
4229,6699
4054,6422
3829,6204
3589,6011
3396,5774
3161,5581
2904,5418
2617,5314
2349,5164
2060,5054
1770,4947
1505,4740
1265,4442
1090,3986
1005,3391
929,2745
996,2092
1124,1536
1305,1100
1519,760
1718,438
1913,137
2119,12670
2370,12478
2609,12278
2877,12132
3160,12020
3444,11912
3732,11814
4035,11786
4336,11835
4632,11919
4936,11924
5237,11990
5534,12123
5814,12468
5991,720
6025,2340
5898,3669
5661,4317
5394,4672
5098,4798
4794,4805
4491,4830
4197,4925
3894,4941
3593,4893
3295,4834
2992,4822
2694,4884
2417,5014
2168,5207
1974,5483
1848,5826
1715,6182
1656,6587
1646,7006
1677,7422
1798,7791
1941,8129
2048,8471
2150,8805
2271,9121
2385,9430
2456,9749
2473,10073
2524,10391
2623,10692
2721,10990
2860,11265
2941,11562
3059,11843
3113,12142
3170,12441
3223,12741
3331,225
3399,522
3485,815
3561,1113
3611,1418
3677,1722
3763,2023
3838,2331
3956,2629
4063,2937
4176,3250
4264,3582
4310,3931
4287,4285
4284,4638
4211,4977
4156,5315
4127,5652
4037,5973
3939,6283
3802,6569
3630,6828
3458,7082
3267,7319
3071,7551
2856,7767
2630,7976
2407,8194
2193,8433
1944,8637
1731,8915
1575,9274
1485,9700
1431,10157
1415,10628
1399,11105
1389,11586
1489,12029
1617,12429
